,id,lat,lon,rsrq,group,order
5967,5968,35.00858247,128.6197126,-99,1492,-396
5972,5973,34.7923926,128.3718689,-76,1494,-76
5973,5974,34.78788865,128.3718689,-76,1494,-152
5974,5975,34.78788865,128.3776327,-76,1494,-228
5975,5976,34.7923926,128.3776327,-76,1494,-304
5980,5981,34.7923926,128.3661051,-86,1496,-86
5981,5982,34.78788865,128.3661051,-86,1496,-172
5982,5983,34.78788865,128.3718689,-86,1496,-258
5983,5984,34.7923926,128.3718689,-86,1496,-344
5984,5985,35.00407851,128.6139488,-88,1497,-88
5985,5986,34.99957455,128.6139488,-88,1497,-176
5986,5987,34.99957455,128.6197126,-88,1497,-264
5987,5988,35.00407851,128.6197126,-88,1497,-352
5992,5993,35.00407851,128.6197126,-83,1499,-83
5993,5994,34.99957455,128.6197126,-83,1499,-166
5994,5995,34.99957455,128.6254765,-83,1499,-249
5995,5996,35.00407851,128.6254765,-83,1499,-332
6000,6001,34.79689656,128.3661051,-90,1501,-90
6001,6002,34.7923926,128.3661051,-90,1501,-180
6002,6003,34.7923926,128.3718689,-90,1501,-270
6003,6004,34.79689656,128.3718689,-90,1501,-360
6004,6005,35.00407851,128.6254765,-58,1502,-58
6005,6006,34.99957455,128.6254765,-58,1502,-116
6006,6007,34.99957455,128.6312403,-58,1502,-174
6007,6008,35.00407851,128.6312403,-58,1502,-232
6016,6017,34.79689656,128.3603413,-85,1505,-85
6017,6018,34.7923926,128.3603413,-85,1505,-170
6018,6019,34.7923926,128.3661051,-85,1505,-255
6019,6020,34.79689656,128.3661051,-85,1505,-340
6028,6029,34.79689656,128.3545775,-93,1508,-93
6029,6030,34.7923926,128.3545775,-93,1508,-186
6030,6031,34.7923926,128.3603413,-93,1508,-279
6031,6032,34.79689656,128.3603413,-93,1508,-372
6036,6037,34.80140051,128.3545775,-92,1510,-92
6037,6038,34.79689656,128.3545775,-92,1510,-184
6038,6039,34.79689656,128.3603413,-92,1510,-276
6039,6040,34.80140051,128.3603413,-92,1510,-368
6040,6041,34.80140051,128.3488137,-95,1511,-95
6041,6042,34.79689656,128.3488137,-95,1511,-190
6042,6043,34.79689656,128.3545775,-95,1511,-285
6043,6044,34.80140051,128.3545775,-95,1511,-380
6048,6049,34.80140051,128.3430499,-92,1513,-92
6049,6050,34.79689656,128.3430499,-92,1513,-184
6050,6051,34.79689656,128.3488137,-92,1513,-276
6051,6052,34.80140051,128.3488137,-92,1513,-368
6056,6057,34.80590447,128.3430499,-87,1515,-87
6057,6058,34.80140051,128.3430499,-87,1515,-174
6058,6059,34.80140051,128.3488137,-87,1515,-261
6059,6060,34.80590447,128.3488137,-87,1515,-348
6062,6063,34.80140051,128.3430499,-92,1516,-276
6063,6064,34.80590447,128.3430499,-92,1516,-368
6070,6071,34.80590447,128.3430499,-98,1518,-294
6071,6072,34.81040842,128.3430499,-98,1518,-392
6166,6167,34.84644007,128.3430499,-84,1542,-252
6167,6168,34.85094402,128.3430499,-84,1542,-336
6172,6173,34.85094402,128.3430499,-78,1544,-78
6173,6174,34.84644007,128.3430499,-78,1544,-156
6174,6175,34.84644007,128.3488137,-78,1544,-234
6175,6176,34.85094402,128.3488137,-78,1544,-312
6192,6193,34.85544798,128.3488137,-87,1549,-87
6193,6194,34.85094402,128.3488137,-87,1549,-174
6194,6195,34.85094402,128.3545775,-87,1549,-261
6195,6196,34.85544798,128.3545775,-87,1549,-348
6216,6217,34.85995193,128.3488137,-82,1555,-82
6217,6218,34.85544798,128.3488137,-82,1555,-164
6218,6219,34.85544798,128.3545775,-82,1555,-246
6219,6220,34.85995193,128.3545775,-82,1555,-328
6228,6229,34.85995193,128.3545775,-84,1558,-84
6229,6230,34.85544798,128.3545775,-84,1558,-168
6230,6231,34.85544798,128.3603413,-84,1558,-252
6231,6232,34.85995193,128.3603413,-84,1558,-336
6244,6245,34.85995193,128.3603413,-86,1562,-86
6245,6246,34.85544798,128.3603413,-86,1562,-172
6246,6247,34.85544798,128.3661051,-86,1562,-258
6247,6248,34.85995193,128.3661051,-86,1562,-344
6260,6261,34.86445589,128.3661051,-77,1566,-77
6261,6262,34.85995193,128.3661051,-77,1566,-154
6262,6263,34.85995193,128.3718689,-77,1566,-231
6263,6264,34.86445589,128.3718689,-77,1566,-308
6276,6277,34.86895985,128.3661051,-77,1570,-77
6277,6278,34.86445589,128.3661051,-77,1570,-154
6278,6279,34.86445589,128.3718689,-77,1570,-231
6279,6280,34.86895985,128.3718689,-77,1570,-308
6288,6289,34.86895985,128.3718689,-89,1573,-89
6289,6290,34.86445589,128.3718689,-89,1573,-178
6290,6291,34.86445589,128.3776327,-89,1573,-267
6291,6292,34.86895985,128.3776327,-89,1573,-356
6304,6305,34.8734638,128.3718689,-71,1577,-71
6305,6306,34.86895985,128.3718689,-71,1577,-142
6306,6307,34.86895985,128.3776327,-71,1577,-213
6307,6308,34.8734638,128.3776327,-71,1577,-284
6320,6321,34.87796776,128.3718689,-66,1581,-66
6321,6322,34.8734638,128.3718689,-66,1581,-132
6322,6323,34.8734638,128.3776327,-66,1581,-198
6323,6324,34.87796776,128.3776327,-66,1581,-264
6952,6953,34.89598358,128.4756174,-86,1739,-86
6953,6954,34.89147962,128.4756174,-86,1739,-172
6954,6955,34.89147962,128.4813813,-86,1739,-258
6955,6956,34.89598358,128.4813813,-86,1739,-344
6968,6969,34.90048753,128.4756174,-87,1743,-87
6969,6970,34.89598358,128.4756174,-87,1743,-174
6970,6971,34.89598358,128.4813813,-87,1743,-261
6971,6972,34.90048753,128.4813813,-87,1743,-348
6980,6981,34.90499149,128.4813813,-92,1746,-92
6981,6982,34.90048753,128.4813813,-92,1746,-184
6982,6983,34.90048753,128.4871451,-92,1746,-276
6983,6984,34.90499149,128.4871451,-92,1746,-368
6988,6989,34.90949544,128.4871451,-83,1748,-83
6989,6990,34.90499149,128.4871451,-83,1748,-166
6990,6991,34.90499149,128.4929089,-83,1748,-249
6991,6992,34.90949544,128.4929089,-83,1748,-332
7000,7001,34.9139994,128.4929089,-83,1751,-83
7001,7002,34.90949544,128.4929089,-83,1751,-166
7002,7003,34.90949544,128.4986727,-83,1751,-249
7003,7004,34.9139994,128.4986727,-83,1751,-332
7008,7009,34.9139994,128.4986727,-84,1753,-84
7009,7010,34.90949544,128.4986727,-84,1753,-168
7010,7011,34.90949544,128.5044365,-84,1753,-252
7011,7012,34.9139994,128.5044365,-84,1753,-336
7012,7013,34.91850336,128.4986727,-80,1754,-80
7013,7014,34.9139994,128.4986727,-80,1754,-160
7014,7015,34.9139994,128.5044365,-80,1754,-240
7015,7016,34.91850336,128.5044365,-80,1754,-320
7020,7021,34.91850336,128.5044365,-80,1756,-80
7021,7022,34.9139994,128.5044365,-80,1756,-160
7022,7023,34.9139994,128.5102003,-80,1756,-240
7023,7024,34.91850336,128.5102003,-80,1756,-320
7028,7029,34.91850336,128.5102003,-82,1758,-82
7029,7030,34.9139994,128.5102003,-82,1758,-164
7030,7031,34.9139994,128.5159641,-82,1758,-246
7031,7032,34.91850336,128.5159641,-82,1758,-328
7036,7037,34.92300731,128.5159641,-84,1760,-84
7037,7038,34.91850336,128.5159641,-84,1760,-168
7038,7039,34.91850336,128.5217279,-84,1760,-252
7039,7040,34.92300731,128.5217279,-84,1760,-336
7044,7045,34.92300731,128.5217279,-72,1762,-72
7045,7046,34.91850336,128.5217279,-72,1762,-144
7046,7047,34.91850336,128.5274917,-72,1762,-216
7047,7048,34.92300731,128.5274917,-72,1762,-288
7052,7053,34.92751127,128.5217279,-97,1764,-97
7053,7054,34.92300731,128.5217279,-97,1764,-194
7054,7055,34.92300731,128.5274917,-97,1764,-291
7055,7056,34.92751127,128.5274917,-97,1764,-388
7060,7061,34.92751127,128.5274917,-84,1766,-84
7061,7062,34.92300731,128.5274917,-84,1766,-168
7062,7063,34.92300731,128.5332555,-84,1766,-252
7063,7064,34.92751127,128.5332555,-84,1766,-336
7064,7065,34.93201522,128.5332555,-88,1767,-88
7065,7066,34.92751127,128.5332555,-88,1767,-176
7066,7067,34.92751127,128.5390193,-88,1767,-264
7067,7068,34.93201522,128.5390193,-88,1767,-352
7072,7073,34.93651918,128.5390193,-78,1769,-78
7073,7074,34.93201522,128.5390193,-78,1769,-156
7074,7075,34.93201522,128.5447831,-78,1769,-234
7075,7076,34.93651918,128.5447831,-78,1769,-312
7084,7085,34.94102313,128.5447831,-76,1772,-76
7085,7086,34.93651918,128.5447831,-76,1772,-152
7086,7087,34.93651918,128.550547,-76,1772,-228
7087,7088,34.94102313,128.550547,-76,1772,-304
7088,7089,34.94552709,128.550547,-78,1773,-78
7089,7090,34.94102313,128.550547,-78,1773,-156
7090,7091,34.94102313,128.5563108,-78,1773,-234
7091,7092,34.94552709,128.5563108,-78,1773,-312
7096,7097,34.95003104,128.550547,-82,1775,-82
7097,7098,34.94552709,128.550547,-82,1775,-164
7098,7099,34.94552709,128.5563108,-82,1775,-246
7099,7100,34.95003104,128.5563108,-82,1775,-328
7100,7101,34.95003104,128.5563108,-79,1776,-79
7101,7102,34.94552709,128.5563108,-79,1776,-158
7102,7103,34.94552709,128.5620746,-79,1776,-237
7103,7104,34.95003104,128.5620746,-79,1776,-316
7108,7109,34.954535,128.5620746,-79,1778,-79
7109,7110,34.95003104,128.5620746,-79,1778,-158
7110,7111,34.95003104,128.5678384,-79,1778,-237
7111,7112,34.954535,128.5678384,-79,1778,-316
7116,7117,34.95903895,128.5620746,-82,1780,-82
7117,7118,34.954535,128.5620746,-82,1780,-164
7118,7119,34.954535,128.5678384,-82,1780,-246
7119,7120,34.95903895,128.5678384,-82,1780,-328
7136,7137,34.96354291,128.5620746,-83,1785,-83
7137,7138,34.95903895,128.5620746,-83,1785,-166
7138,7139,34.95903895,128.5678384,-83,1785,-249
7139,7140,34.96354291,128.5678384,-83,1785,-332
7144,7145,34.96804687,128.5678384,-76,1787,-76
7145,7146,34.96354291,128.5678384,-76,1787,-152
7146,7147,34.96354291,128.5736022,-76,1787,-228
7147,7148,34.96804687,128.5736022,-76,1787,-304
7156,7157,34.97255082,128.5678384,-76,1790,-76
7157,7158,34.96804687,128.5678384,-76,1790,-152
7158,7159,34.96804687,128.5736022,-76,1790,-228
7159,7160,34.97255082,128.5736022,-76,1790,-304
7160,7161,34.97705478,128.5736022,-75,1791,-75
7161,7162,34.97255082,128.5736022,-75,1791,-150
7162,7163,34.97255082,128.579366,-75,1791,-225
7163,7164,34.97705478,128.579366,-75,1791,-300
7168,7169,34.98155873,128.5736022,-74,1793,-74
7169,7170,34.97705478,128.5736022,-74,1793,-148
7170,7171,34.97705478,128.579366,-74,1793,-222
7171,7172,34.98155873,128.579366,-74,1793,-296
7180,7181,34.98606269,128.579366,-74,1796,-74
7181,7182,34.98155873,128.579366,-74,1796,-148
7182,7183,34.98155873,128.5851298,-74,1796,-222
7183,7184,34.98606269,128.5851298,-74,1796,-296
7184,7185,34.99056664,128.579366,-72,1797,-72
7185,7186,34.98606269,128.579366,-72,1797,-144
7186,7187,34.98606269,128.5851298,-72,1797,-216
7187,7188,34.99056664,128.5851298,-72,1797,-288
7192,7193,34.9950706,128.5851298,-73,1799,-73
7193,7194,34.99056664,128.5851298,-73,1799,-146
7194,7195,34.99056664,128.5908936,-73,1799,-219
7195,7196,34.9950706,128.5908936,-73,1799,-292
7200,7201,34.99957455,128.5851298,-79,1801,-79
7201,7202,34.9950706,128.5851298,-79,1801,-158
7202,7203,34.9950706,128.5908936,-79,1801,-237
7203,7204,34.99957455,128.5908936,-79,1801,-316
7204,7205,35.00407851,128.5851298,-82,1802,-82
7205,7206,34.99957455,128.5851298,-82,1802,-164
7206,7207,34.99957455,128.5908936,-82,1802,-246
7207,7208,35.00407851,128.5908936,-82,1802,-328
7212,7213,35.00858247,128.5908936,-88,1804,-88
7213,7214,35.00407851,128.5908936,-88,1804,-176
7214,7215,35.00407851,128.5966574,-88,1804,-264
7215,7216,35.00858247,128.5966574,-88,1804,-352
7220,7221,35.01308642,128.5908936,-87,1806,-87
7221,7222,35.00858247,128.5908936,-87,1806,-174
7222,7223,35.00858247,128.5966574,-87,1806,-261
7223,7224,35.01308642,128.5966574,-87,1806,-348
7224,7225,35.01759038,128.5908936,-87,1807,-87
7225,7226,35.01308642,128.5908936,-87,1807,-174
7226,7227,35.01308642,128.5966574,-87,1807,-261
7227,7228,35.01759038,128.5966574,-87,1807,-348
7228,7229,35.02209433,128.5966574,-83,1808,-83
7229,7230,35.01759038,128.5966574,-83,1808,-166
7230,7231,35.01759038,128.6024212,-83,1808,-249
7231,7232,35.02209433,128.6024212,-83,1808,-332
7232,7233,35.02659829,128.5966574,-83,1809,-83
7233,7234,35.02209433,128.5966574,-83,1809,-166
7234,7235,35.02209433,128.6024212,-83,1809,-249
7235,7236,35.02659829,128.6024212,-83,1809,-332
7236,7237,35.03110224,128.6024212,-82,1810,-82
7237,7238,35.02659829,128.6024212,-82,1810,-164
7238,7239,35.02659829,128.608185,-82,1810,-246
7239,7240,35.03110224,128.608185,-82,1810,-328
7244,7245,35.0356062,128.6024212,-80,1812,-80
7245,7246,35.03110224,128.6024212,-80,1812,-160
7246,7247,35.03110224,128.608185,-80,1812,-240
7247,7248,35.0356062,128.608185,-80,1812,-320
7252,7253,35.04011015,128.6024212,-78,1814,-78
7253,7254,35.0356062,128.6024212,-78,1814,-156
7254,7255,35.0356062,128.608185,-78,1814,-234
7255,7256,35.04011015,128.608185,-78,1814,-312
7260,7261,35.04461411,128.608185,-78,1816,-78
7261,7262,35.04011015,128.608185,-78,1816,-156
7262,7263,35.04011015,128.6139488,-78,1816,-234
7263,7264,35.04461411,128.6139488,-78,1816,-312
7400,7401,35.04911806,128.6139488,-74,1851,-74
7401,7402,35.04461411,128.6139488,-74,1851,-148
7402,7403,35.04461411,128.6197126,-74,1851,-222
7403,7404,35.04911806,128.6197126,-74,1851,-296
7452,7453,35.05362202,128.6139488,-72,1864,-72
7453,7454,35.04911806,128.6139488,-72,1864,-144
7454,7455,35.04911806,128.6197126,-72,1864,-216
7455,7456,35.05362202,128.6197126,-72,1864,-288
7460,7461,35.05812598,128.6197126,-71,1866,-71
7461,7462,35.05362202,128.6197126,-71,1866,-142
7462,7463,35.05362202,128.6254765,-71,1866,-213
7463,7464,35.05812598,128.6254765,-71,1866,-284
7468,7469,35.06262993,128.6254765,-63,1868,-63
7469,7470,35.05812598,128.6254765,-63,1868,-126
7470,7471,35.05812598,128.6312403,-63,1868,-189
7471,7472,35.06262993,128.6312403,-63,1868,-252
7472,7473,35.06713389,128.6312403,-58,1869,-58
7473,7474,35.06262993,128.6312403,-58,1869,-116
7474,7475,35.06262993,128.6370041,-58,1869,-174
7475,7476,35.06713389,128.6370041,-58,1869,-232
7484,7485,35.07163784,128.6370041,-73,1872,-73
7485,7486,35.06713389,128.6370041,-73,1872,-146
7486,7487,35.06713389,128.6427679,-73,1872,-219
7487,7488,35.07163784,128.6427679,-73,1872,-292
7496,7497,35.0761418,128.6370041,-68,1875,-68
7497,7498,35.07163784,128.6370041,-68,1875,-136
7498,7499,35.07163784,128.6427679,-68,1875,-204
7499,7500,35.0761418,128.6427679,-68,1875,-272
7500,7501,35.08064575,128.6312403,-70,1876,-70
7501,7502,35.0761418,128.6312403,-70,1876,-140
7502,7503,35.0761418,128.6370041,-70,1876,-210
7503,7504,35.08064575,128.6370041,-70,1876,-280
7508,7509,35.08064575,128.6254765,-69,1878,-69
7509,7510,35.0761418,128.6254765,-69,1878,-138
7510,7511,35.0761418,128.6312403,-69,1878,-207
7511,7512,35.08064575,128.6312403,-69,1878,-276
7512,7513,35.08064575,128.6197126,-73,1879,-73
7513,7514,35.0761418,128.6197126,-73,1879,-146
7514,7515,35.0761418,128.6254765,-73,1879,-219
7515,7516,35.08064575,128.6254765,-73,1879,-292
7520,7521,35.08064575,128.6139488,-62,1881,-62
7521,7522,35.0761418,128.6139488,-62,1881,-124
7522,7523,35.0761418,128.6197126,-62,1881,-186
7523,7524,35.08064575,128.6197126,-62,1881,-248
7524,7525,35.08064575,128.608185,-69,1882,-69
7525,7526,35.0761418,128.608185,-69,1882,-138
7526,7527,35.0761418,128.6139488,-69,1882,-207
7527,7528,35.08064575,128.6139488,-69,1882,-276
7532,7533,35.08064575,128.6024212,-70,1884,-70
7533,7534,35.0761418,128.6024212,-70,1884,-140
7534,7535,35.0761418,128.608185,-70,1884,-210
7535,7536,35.08064575,128.608185,-70,1884,-280
7856,7857,35.08514971,128.7061698,-74,1965,-74
7857,7858,35.08064575,128.7061698,-74,1965,-148
7858,7859,35.08064575,128.7119336,-74,1965,-222
7859,7860,35.08514971,128.7119336,-74,1965,-296
7860,7861,35.08514971,128.700406,-84,1966,-84
7861,7862,35.08064575,128.700406,-84,1966,-168
